154,113,3,53,6,56,2.93e-04,37.4
155,155,1,375,1,375,0.0,774
155,97,1,375,1,384,0.0,564
155,142,1,375,1,375,0.0,774
155,166,1,375,1,375,0.0,767
155,300,106,355,148,400,2.23e-31,125
155,214,31,328,1,302,2.32e-20,93.6
155,225,31,343,1,335,2.99e-20,93.6
155,241,31,343,1,335,1.14e-19,91.7
155,234,31,328,1,302,1.20e-19,91.7
155,207,119,358,107,348,4.00e-19,90.1
155,279,105,327,102,315,6.22e-07,53.5
155,275,105,327,102,315,6.22e-07,53.5
155,333,47,280,36,271,2.66e-04,45.4
155,287,104,280,103,279,5.07e-04,44.3
155,310,47,280,36,271,0.001,43.1
156,156,1,103,1,103,1.03e-72,213
156,143,1,103,1,103,1.03e-72,213
156,167,1,103,1,103,1.03e-72,213
156,89,1,103,1,104,1.37e-56,172
157,157,1,89,1,89,3.46e-57,172
157,144,1,89,1,89,3.46e-57,172
157,168,1,89,1,89,3.46e-57,172
158,158,1,111,1,111,3.10e-76,222
158,145,1,111,1,111,3.10e-76,222
158,169,1,111,1,111,3.10e-76,222
159,159,1,26,1,26,6.76e-11,51.2
159,146,1,26,1,26,6.76e-11,51.2
159,170,1,26,1,26,6.76e-11,51.2
160,160,1,426,1,426,0.0,854
160,147,1,426,1,426,0.0,854
160,171,1,426,1,411,0.0,621
160,105,70,228,94,253,3.39e-61,208
160,134,118,228,145,254,8.77e-46,167
160,181,118,230,145,255,6.98e-30,123
160,119,70,218,94,232,2.66e-06,52.4
160,84,75,220,91,238,1.12e-04,47
161,161,1,91,1,91,5.02e-54,164
161,148,1,91,1,91,5.02e-54,164
161,172,1,87,1,87,3.68e-51,157
161,53,18,85,19,86,6.49e-05,40.4
162,162,1,364,1,364,0.0,746
162,149,1,364,1,364,0.0,746
162,95,7,347,2,337,2.05e-33,130
162,194,7,332,2,313,1.55e-32,127
162,431,4,364,5,355,4.45e-31,123
162,55,7,327,2,291,6.37e-30,119
162,219,6,334,2,340,1.21e-26,111
162,422,6,334,2,337,1.15e-25,108
162,211,7,336,21,349,2.01e-24,105
162,247,7,359,2,376,9.04e-10,62.4
163,163,1,208,1,208,3.97e-152,422
163,150,1,208,1,208,3.97e-152,422
163,108,10,204,1,229,1.21e-71,219
163,195,10,107,1,106,2.74e-40,137
164,164,1,143,1,143,4.95e-101,287
164,151,1,143,1,143,4.95e-101,287
165,165,1,68,1,68,1.56e-44,139
165,141,1,68,1,68,1.56e-44,139
165,154,1,68,1,68,1.56e-44,139
165,113,3,53,6,56,2.93e-04,37.4
166,166,1,375,1,375,0.0,774
166,97,1,375,1,384,0.0,556
166,142,1,375,1,375,0.0,767
166,155,1,375,1,375,0.0,767
166,300,106,355,148,400,1.99e-28,117
166,214,31,328,1,302,8.33e-18,86.3
166,225,31,343,1,335,1.19e-17,85.9
166,234,31,328,1,302,3.71e-17,84.3
166,241,31,343,1,335,5.40e-17,84
166,207,119,358,107,348,1.50e-16,82.8
166,279,105,327,102,315,3.17e-04,45.1
166,275,105,327,102,315,3.17e-04,45.1
167,167,1,103,1,103,1.03e-72,213
167,143,1,103,1,103,1.03e-72,213
167,156,1,103,1,103,1.03e-72,213
167,89,1,103,1,104,1.37e-56,172
168,168,1,89,1,89,3.46e-57,172
168,144,1,89,1,89,3.46e-57,172
168,157,1,89,1,89,3.46e-57,172
169,169,1,111,1,111,3.10e-76,222
169,145,1,111,1,111,3.10e-76,222
169,158,1,111,1,111,3.10e-76,222
170,170,1,26,1,26,6.76e-11,51.2
170,146,1,26,1,26,6.76e-11,51.2
170,159,1,26,1,26,6.76e-11,51.2
171,171,1,411,1,411,0.0,832
171,147,1,411,1,426,0.0,620
171,160,1,411,1,426,0.0,620
171,105,70,220,94,260,8.82e-11,66.2
171,84,75,209,91,242,1.53e-09,62.4
171,134,114,220,141,261,2.83e-09,61.6
171,119,70,220,94,248,6.67e-09,60.5
171,181,100,220,127,260,1.35e-06,53.1
172,172,1,87,1,87,3.15e-51,157
172,148,1,87,1,87,3.52e-51,157
172,161,1,87,1,87,3.52e-51,157
172,53,18,85,19,86,5.56e-05,40.4
173,173,1,156,1,156,6.96e-113,318
173,152,1,156,1,156,1.53e-100,287
173,249,3,89,4,89,2.25e-05,44.3
173,224,3,89,4,89,3.83e-04,41.2
174,174,1,108,1,108,2.36e-75,219
174,111,1,108,1,108,5.27e-70,206
174,126,1,108,1,108,5.27e-70,206
174,98,1,97,1,97,9.16e-64,190
174,77,1,98,1,97,1.66e-60,182
174,188,9,97,10,98,6.63e-06,43.9
175,175,1,81,1,81,1.83e-56,170
175,99,23,81,1,66,1.03e-17,72
176,176,1,92,1,92,4.37e-58,175
176,114,1,92,1,98,3.65e-19,77
176,129,1,92,1,98,6.23e-19,76.3
176,100,24,92,24,98,1.82e-15,67.8
176,90,14,92,8,90,3.04e-10,53.9
176,189,39,92,49,102,8.13e-06,43.1
177,177,1,69,1,69,1.27e-40,129
177,101,1,49,1,49,1.26e-22,84
177,130,1,49,1,49,1.64e-22,83.6
177,115,1,46,1,46,4.47e-15,64.7
178,178,1,69,1,69,1.15e-39,127
178,102,1,69,1,69,2.57e-38,123
178,131,1,69,1,69,2.16e-37,121
179,179,1,82,1,82,6.04e-55,166
179,132,1,82,1,82,1.69e-54,165
179,103,1,82,1,82,4.12e-54,164
179,117,37,82,1,46,1.90e-25,90.9
179,227,1,80,1,85,6.73e-04,37.4
180,180,1,72,1,72,5.16e-42,133
180,104,1,72,1,74,3.97e-15,65.1
180,118,1,72,1,74,3.97e-15,65.1
180,133,1,72,1,74,3.97e-15,65.1
180,229,30,72,1,43,0.002,35.8
181,181,1,507,1,507,0.0,1003
181,105,1,507,1,510,0.0,643
181,119,1,507,1,498,0.0,595
181,134,1,507,1,511,0.0,715
181,147,127,260,100,235,2.51e-41,155
181,160,127,260,100,235,2.51e-41,155
181,171,127,260,100,220,7.13e-08,57.4
181,239,415,506,255,344,0.003,42.7
181,84,147,249,152,242,0.009,41.2
182,182,1,109,1,109,1.35e-70,207
182,106,1,109,1,109,8.17e-58,176
182,120,1,109,1,109,3.55e-57,174
182,135,1,109,1,109,1.91e-48,152
182,231,9,109,31,131,2.10e-10,56.2
182,238,9,109,15,115,2.85e-09,52.8
183,183,1,437,1,437,0.0,892
183,107,1,437,1,440,0.0,779
183,121,1,437,1,439,0.0,804
183,136,1,437,1,439,0.0,803
183,237,1,415,1,407,3.13e-43,159
183,232,1,412,1,401,1.67e-37,144
183,366,1,233,1,234,2.92e-10,64.3
183,400,1,233,1,234,2.92e-10,64.3
183,317,1,298,28,322,1.99e-08,58.5
183,284,2,273,3,288,4.72e-08,57.4
183,406,1,298,1,295,5.35e-08,57.4
183,55,1,157,1,142,2.11e-06,52
183,357,7,123,7,133,7.04e-06,48.1
183,211,2,120,21,123,4.41e-05,48.1
183,422,71,141,63,142,4.46e-05,48.1
183,219,4,322,5,274,5.01e-05,48.1
183,340,1,232,1,233,1.59e-04,46.2
183,257,1,120,1,121,8.86e-04,43.9
183,65,4,117,5,140,0.007,41.2
183,194,69,195,52,171,0.008,41.2
184,184,1,311,1,311,0.0,640
184,73,1,311,1,311,0.0,587
184,109,1,305,1,305,0.0,577
184,122,1,311,1,311,0.0,582
184,137,51,311,1,262,2.12e-162,454
184,196,1,255,1,266,4.38e-23,99.8
185,185,1,92,1,92,1.03e-61,184
186,186,1,196,1,196,3.59e-142,395
186,75,1,196,1,196,2.32e-119,338
186,124,1,196,1,196,1.73e-115,328
186,139,1,196,1,196,1.73e-115,328
187,187,1,96,1,96,6.16e-66,195
187,110,1,95,1,95,1.65e-50,156
188,188,1,120,1,120,4.38e-85,245
188,98,10,98,9,97,2.44e-06,45.4
188,111,10,98,9,97,3.92e-06,44.7
188,126,10,98,9,97,3.92e-06,44.7
188,77,10,97,9,96,6.90e-06,44.3
188,174,10,98,9,97,7.37e-06,43.9
189,189,1,102,1,102,1.53e-69,204
189,114,48,102,44,98,1.01e-16,71.2
189,129,48,102,44,98,1.62e-16,70.5
189,100,48,102,44,98,2.32e-16,70.1
189,90,41,102,29,90,4.04e-16,69.3
189,176,48,102,38,92,1.28e-05,42.4
190,190,1,77,1,77,1.15e-50,155
190,91,1,77,1,77,3.86e-37,121
190,418,14,73,13,66,0.003,35
191,191,1,67,1,67,5.53e-39,125
191,92,26,67,28,69,4.95e-05,39.3
192,192,1,488,1,488,0.0,980
192,93,339,488,318,465,2.53e-42,159
192,84,36,112,149,226,1.17e-20,97.4
192,217,343,393,437,485,0.001,43.9
193,193,1,106,1,106,2.13e-67,199
193,94,1,106,1,105,1.55e-42,137
194,194,1,382,1,382,0.0,787
194,95,1,382,1,381,0.0,536
194,219,2,308,3,332,5.46e-40,148
194,149,2,313,7,332,2.45e-38,143
194,162,2,313,7,332,2.45e-38,143
194,422,2,308,3,329,2.69e-38,144
194,431,2,381,8,371,1.86e-34,133
194,55,1,179,1,187,1.41e-33,129
194,211,2,308,21,339,7.16e-33,129
194,247,1,308,1,343,1.61e-25,108
194,136,49,259,66,322,1.47e-06,52.8
194,121,49,259,66,322,1.51e-06,52.4
194,107,49,102,66,120,0.002,42.7
194,183,52,259,69,322,0.002,42.7
195,195,1,164,1,164,6.61e-118,332
195,150,1,106,10,107,2.16e-40,137
195,163,1,106,10,107,2.16e-40,137
195,108,1,83,1,82,3.60e-37,130
196,196,1,340,1,340,0.0,700
196,109,1,266,1,255,5.93e-27,110
196,122,51,266,44,255,2.06e-26,108
196,73,1,266,1,255,8.89e-25,104
196,184,1,266,1,255,4.79e-23,99.8
196,137,58,266,1,206,2.93e-19,88.2
197,197,1,421,1,421,0.0,875
197,30,1,407,1,406,9.70e-180,509
197,1,1,407,1,406,4.43e-179,507
197,198,301,421,1,121,7.81e-82,249
197,2,301,407,1,107,1.78e-40,142
197,31,301,407,1,107,1.78e-40,142
198,198,1,121,1,121,3.59e-85,246
198,197,1,121,301,421,2.25e-82,249
198,2,1,107,1,107,1.61e-44,142
198,31,1,107,1,107,1.61e-44,142
198,30,1,107,300,406,1.36e-41,144
198,1,1,107,300,406,1.48e-41,143
199,199,1,88,1,88,6.06e-61,182
199,3,1,88,1,87,7.61e-20,78.2
199,32,1,88,1,87,7.61e-20,78.2
199,428,2,81,1,78,9.97e-07,45.1
199,417,2,81,1,78,1.13e-06,45.1
199,226,1,72,1,73,1.01e-04,40
199,242,27,81,29,82,0.007,35
199,208,27,81,29,82,0.009,35
200,200,1,32,1,32,5.34e-15,62
200,26,5,32,2,29,7.53e-09,46.6
201,201,1,33,1,33,1.15e-15,63.9
201,27,1,33,1,33,6.43e-12,54.3
202,202,1,82,1,82,5.51e-53,161
202,28,1,82,1,84,2.50e-33,112
202,14,16,81,10,73,4.43e-07,45.1
202,6,22,81,16,72,1.44e-06,43.9
202,35,22,81,16,72,1.04e-05,41.6
203,203,1,434,1,434,0.0,881
203,29,1,434,1,434,0.0,701
203,36,277,433,281,423,2.84e-08,58.2
203,36,121,198,8,85,3.76e-05,48.5
203,7,277,433,281,423,1.61e-07,55.8
203,7,121,198,8,85,3.86e-05,48.5
203,15,277,433,312,459,4.92e-07,54.3
204,204,1,116,1,116,1.40e-75,221
204,16,1,110,1,106,8.07e-13,62
204,8,1,108,1,104,1.01e-04,41.2
204,37,1,108,1,104,1.01e-04,41.2
205,205,1,365,1,365,0.0,758
205,21,1,365,1,365,0.0,664
205,17,1,363,1,353,8.52e-139,400
205,9,1,364,1,348,8.55e-126,367
205,38,1,364,1,348,1.16e-125,367
205,392,2,363,3,361,1.73e-105,316
205,329,28,363,2,334,6.07e-91,278
205,86,1,230,1,229,2.36e-74,233
205,366,3,139,2,142,0.007,40.8
205,400,3,139,2,142,0.007,40.8
206,206,1,437,1,437,0.0,877
206,22,7,437,2,428,0.0,652
206,18,16,437,9,429,4.92e-133,392
206,39,16,437,7,426,2.80e-126,374
206,10,16,437,7,426,1.82e-125,372
206,330,15,434,50,442,5.14e-50,177
206,393,30,437,65,446,1.47e-47,172
206,54,141,434,119,407,2.71e-14,77
207,207,1,365,1,365,0.0,747
207,225,1,365,1,365,0.0,600
207,241,1,365,1,365,0.0,601
207,97,107,335,128,352,7.74e-21,95.1
207,234,107,322,104,304,9.91e-21,94.4
207,142,107,348,119,358,3.89e-19,90.1
207,155,107,348,119,358,3.89e-19,90.1
207,214,107,316,104,298,8.78e-19,89
207,300,131,320,174,370,1.45e-18,89
207,166,107,348,119,358,1.46e-16,82.8
207,279,77,316,84,312,7.78e-07,53.1
207,275,77,316,84,312,7.78e-07,53.1
207,367,66,320,114,362,5.08e-06,50.8
207,377,66,320,114,362,5.08e-06,50.8
207,360,66,320,114,362,5.22e-06,50.8
207,394,66,320,114,362,5.22e-06,50.8
207,287,57,316,63,318,1.15e-05,49.7
207,310,116,316,117,310,1.80e-05,48.9
207,333,116,316,117,310,2.95e-05,48.1
207,413,166,316,2,159,9.57e-05,45.8
207,350,57,288,63,290,1.11e-04,46.6
208,208,1,99,1,99,1.69e-69,204
208,242,1,97,1,97,1.13e-64,192
208,226,3,97,2,96,4.08e-50,155
208,240,12,97,11,90,6.04e-04,38.1
208,428,3,75,1,70,0.007,35.4
208,199,29,82,27,81,0.010,35
209,209,1,68,1,68,1.51e-45,141
209,216,5,64,3,62,7.76e-09,48.9
209,418,5,64,3,62,3.62e-08,47.4
210,210,1,461,1,461,0.0,941
210,217,21,457,185,627,5.57e-148,438
210,420,9,459,29,480,3.45e-120,362
210,430,251,339,320,401,6.25e-11,66.6
211,211,1,407,1,407,0.0,845
211,219,19,407,1,400,2.87e-79,252
211,422,19,392,1,382,4.33e-74,238
211,247,21,395,2,403,4.22e-41,152
211,431,20,389,7,372,7.44e-40,148
211,194,21,339,2,308,2.83e-30,122
211,95,21,339,2,307,1.83e-29,120
211,149,21,349,7,336,9.23e-27,112
211,162,21,349,7,336,9.23e-27,112
211,55,21,197,2,185,1.82e-14,75.9
211,121,21,123,2,120,6.89e-06,50.8
211,136,21,123,2,120,1.47e-05,49.7
211,107,21,123,2,120,2.13e-05,49.3
211,183,21,123,2,120,2.96e-05,48.5
212,212,1,126,1,126,2.44e-89,256
212,236,1,126,1,126,4.82e-74,218
212,221,12,126,6,112,3.95e-42,137
212,248,11,126,5,112,6.68e-42,136
212,233,11,126,11,113,2.94e-33,114
212,424,2,98,1,98,1.36e-18,77.8
212,434,2,105,1,105,6.24e-18,75.9
213,213,1,157,1,157,7.81e-115,323
213,235,5,157,6,160,4.31e-27,101
214,214,1,351,1,351,0.0,718
214,234,1,351,1,351,0.0,679
214,241,97,304,100,322,1.95e-25,107
214,225,97,304,100,322,2.15e-25,107
214,142,1,302,31,328,2.17e-20,93.6
214,155,1,302,31,328,2.17e-20,93.6
214,97,93,301,117,336,3.93e-19,90.1
214,207,104,298,107,316,8.44e-19,89
214,166,1,302,31,328,7.80e-18,86.3
214,300,113,311,166,379,1.15e-16,83.2
214,279,69,309,82,323,1.10e-12,70.9
214,275,69,309,82,323,1.10e-12,70.9
214,287,70,302,85,322,5.42e-08,56.6
214,360,88,304,133,364,7.17e-08,56.2
214,367,88,304,133,364,7.17e-08,56.2
214,377,88,304,133,364,7.17e-08,56.2
214,394,88,304,133,364,7.17e-08,56.2
214,333,65,302,68,314,1.39e-05,49.3
214,310,98,302,101,314,4.96e-05,47.4
214,412,70,138,85,150,0.001,41.6
215,215,1,92,1,92,2.50e-64,191
215,240,1,91,1,91,1.20e-54,166
215,417,4,90,3,94,2.97e-06,43.9
215,428,4,80,3,84,7.57e-05,40.4
215,242,24,90,32,97,0.001,37.4
215,3,26,80,31,85,0.003,36.2
215,32,26,80,31,85,0.003,36.2
216,216,1,67,1,67,5.23e-42,132
216,418,1,67,1,67,6.46e-36,117
216,209,3,62,5,64,7.65e-09,48.9
217,217,1,630,1,630,0.0,1273
217,210,185,529,21,356,4.37e-150,443
217,420,143,626,1,477,6.21e-143,426
217,430,436,513,322,401,2.18e-11,68.9
217,192,437,485,343,393,0.002,43.9
218,218,1,103,1,103,7.30e-70,205
218,421,1,103,1,104,2.45e-21,83.2
219,219,1,400,1,400,0.0,830
219,422,1,385,1,382,0.0,565
219,211,1,400,19,407,2.24e-78,249
219,431,3,382,8,372,5.64e-47,167
219,247,5,385,4,400,1.13e-42,156
219,95,3,332,2,307,5.49e-39,145
219,194,3,332,2,308,1.54e-31,125
219,149,2,340,6,334,1.33e-26,111
219,162,2,340,6,334,1.33e-26,111
219,55,3,194,2,188,9.34e-18,85.5
219,121,5,274,4,322,3.46e-07,54.7
219,136,5,274,4,322,3.49e-07,54.7
219,107,8,274,7,322,1.14e-05,50.1
219,183,5,274,4,322,8.72e-05,47
220,220,1,192,1,192,1.62e-133,374
220,432,1,192,17,211,3.24e-62,194
220,423,1,189,17,207,4.58e-60,188
221,221,1,112,1,112,4.30e-76,222
221,248,1,112,1,112,4.62e-63,189
221,233,1,112,7,113,1.83e-44,142
221,212,6,112,12,126,3.51e-42,137
221,236,6,112,12,126,1.06e-39,130
221,434,6,107,11,122,5.64e-16,70.5
221,424,6,84,11,99,3.70e-14,65.9
222,222,1,148,1,148,8.38e-103,292
222,224,1,148,1,150,1.97e-22,89
222,249,1,148,1,150,3.00e-14,67.8
222,435,1,87,15,103,2.57e-13,65.9
222,425,1,102,1,104,1.90e-09,55.5
223,223,1,86,1,86,2.34e-56,170
224,224,1,150,1,150,6.48e-104,295
224,249,1,150,1,150,1.67e-63,193
224,425,1,117,1,118,1.24e-31,112
224,435,1,89,15,103,4.61e-23,91.3
224,222,1,150,1,148,2.22e-18,78.6
224,152,4,138,3,140,2.31e-08,52.4
224,173,4,138,3,140,6.60e-07,48.5
224,235,1,144,1,154,0.001,40
224,309,6,82,5,81,0.003,38.5
224,319,5,82,4,81,0.005,37
225,225,1,368,1,368,0.0,752
225,207,1,365,1,365,0.0,600
225,241,1,368,1,368,0.0,733
225,214,100,322,97,304,2.26e-25,107
225,234,100,322,97,304,7.25e-25,105
225,142,1,335,31,343,2.93e-20,93.6
225,155,1,335,31,343,2.93e-20,93.6
225,97,55,335,89,352,9.19e-20,92
225,300,131,340,174,387,7.96e-18,86.7
225,166,1,335,31,343,1.17e-17,85.9
225,279,45,329,49,325,2.10e-08,58.2
225,275,45,329,49,325,2.10e-08,58.2
225,413,166,319,2,162,2.76e-05,47.4
225,287,57,319,63,321,3.88e-05,47.8
225,310,81,319,74,313,4.29e-05,47.8
225,333,116,319,117,313,6.79e-05,47
225,350,170,319,170,322,2.01e-04,45.8
226,226,1,99,1,99,2.83e-69,204
226,242,2,99,3,100,4.80e-55,168
226,208,2,96,3,97,4.08e-50,155
226,199,1,73,1,72,1.14e-04,40
227,227,1,85,1,85,1.47e-56,171
227,369,1,83,1,76,4.91e-04,37.4
227,379,1,83,1,76,4.91e-04,37.4
227,179,1,85,1,80,6.97e-04,37.4
227,132,1,85,1,80,0.002,36.2
227,103,1,85,1,80,0.005,35
228,228,1,45,1,45,2.66e-26,91.3
229,229,1,89,1,89,1.61e-59,178
230,230,1,305,1,305,0.0,584
231,231,1,132,1,132,2.25e-91,262
231,238,29,131,13,115,6.59e-11,57.8
231,120,31,131,9,109,2.28e-06,45.8
231,106,31,131,9,109,1.26e-05,43.9
231,182,31,131,9,109,2.05e-05,43.1
231,135,68,131,46,109,0.002,38.1
232,232,1,430,1,430,0.0,889
232,237,1,430,1,442,5.19e-72,235
232,136,1,377,1,387,9.65e-38,144
232,121,1,377,1,387,1.32e-37,144
232,183,1,377,1,387,2.90e-37,143
232,107,1,377,1,387,2.93e-36,140
232,366,1,236,1,228,3.25e-14,76.3
232,400,1,236,1,228,3.25e-14,76.3
232,406,1,288,1,273,1.99e-13,73.9
232,317,1,288,28,300,1.46e-12,71.6
232,357,1,139,1,136,6.70e-11,62.8
232,340,1,242,1,233,1.02e-09,62.4
232,284,2,232,3,237,6.94e-06,50.8
232,247,390,430,363,404,1.20e-04,47
233,233,1,113,1,113,1.37e-76,223
233,248,7,113,1,112,1.36e-45,145
233,221,7,113,1,112,1.84e-44,142
233,236,11,113,11,126,9.85e-34,115
233,212,11,113,11,126,2.63e-33,114
233,434,4,108,2,122,6.87e-12,60.1
233,424,11,93,10,106,2.39e-09,53.5
234,234,1,351,1,351,0.0,718
234,214,1,351,1,351,0.0,679
234,241,97,304,100,322,6.85e-25,106
234,225,97,304,100,322,6.92e-25,105
234,207,104,304,107,322,9.53e-21,94.4
234,142,1,302,31,328,1.12e-19,91.7
234,155,1,302,31,328,1.12e-19,91.7
234,97,93,329,117,363,7.27e-19,89.4
234,166,1,302,31,328,3.47e-17,84.3
234,300,113,311,166,379,4.40e-17,84.3
234,279,69,325,82,339,1.19e-11,67.8
234,275,69,325,82,339,1.19e-11,67.8
234,360,88,329,133,388,3.40e-08,57.4
234,394,88,329,133,388,3.40e-08,57.4
234,367,88,329,133,388,3.43e-08,57.4
234,377,88,329,133,388,3.43e-08,57.4
234,287,70,312,85,336,2.41e-07,54.7
234,333,65,312,68,328,7.79e-05,47
234,310,98,312,101,328,2.06e-04,45.4
234,412,70,138,85,150,0.002,41.2
235,235,1,160,1,160,1.62e-116,328
235,213,6,160,5,157,4.40e-27,101
235,425,1,91,1,92,6.12e-06,46.2
235,435,17,88,31,103,0.002,39.7
235,224,1,88,1,89,0.006,37.7
236,236,1,126,1,126,2.92e-88,254
236,212,1,126,1,126,4.82e-74,218
236,248,11,126,5,112,2.71e-41,134
236,221,12,126,6,112,1.20e-39,130
236,233,11,126,11,113,1.10e-33,115
236,434,2,120,1,121,9.28e-17,73.2
236,424,2,106,1,106,2.22e-16,72
237,237,1,442,1,442,0.0,909
237,232,1,442,1,430,2.70e-75,244
237,121,1,370,1,378,2.52e-44,162
237,136,1,370,1,378,3.47e-44,162
237,183,1,393,1,401,1.37e-41,155
237,107,1,370,1,378,7.44e-41,153
237,366,1,231,1,227,9.55e-11,65.9
237,400,1,231,1,227,9.55e-11,65.9
237,317,7,276,34,302,1.73e-10,65.1
237,406,7,276,7,275,1.79e-10,65.1
237,284,2,273,3,283,1.21e-09,62.4
237,357,7,147,7,145,9.13e-09,56.6
237,340,7,285,7,275,6.19e-08,57
237,247,370,442,348,404,7.64e-05,47.4
238,238,1,115,1,115,2.33e-79,230
238,231,13,115,29,131,4.64e-11,58.2
238,106,15,115,9,109,1.72e-05,43.1
238,120,15,115,9,109,1.72e-05,43.1
238,182,15,115,9,109,7.83e-05,41.2
239,239,1,345,1,345,0.0,676
239,245,4,162,1,172,9.93e-27,110
239,134,255,344,419,510,1.05e-04,46.6
239,119,255,344,406,497,1.12e-04,46.6
239,105,237,344,406,509,1.22e-04,46.6
239,181,255,344,415,506,5.08e-04,44.3
240,240,1,92,1,92,1.27e-63,189
240,215,1,81,1,81,9.39e-52,159
240,417,4,91,3,96,5.56e-05,40.8
240,208,11,90,12,97,5.62e-04,38.1
240,242,11,92,12,100,0.001,37.4
240,428,4,80,3,84,0.002,36.6
240,3,23,80,28,85,0.003,36.2
240,32,23,80,28,85,0.003,36.2
241,241,1,368,1,368,0.0,754
241,207,1,365,1,365,0.0,601
241,225,1,368,1,368,0.0,733
241,214,100,322,97,304,2.04e-25,107
241,234,100,322,97,304,7.18e-25,106
241,97,64,335,77,352,1.96e-20,94
241,142,1,335,31,343,1.12e-19,91.7
241,155,1,335,31,343,1.12e-19,91.7
241,300,131,340,174,387,2.39e-19,91.3
241,166,1,335,31,343,5.30e-17,84
241,279,45,329,49,325,3.21e-09,60.5
241,275,45,329,49,325,3.21e-09,60.5
241,360,62,320,113,362,2.23e-07,55.1
241,394,62,320,113,362,2.23e-07,55.1
241,367,62,320,113,362,2.31e-07,55.1
241,377,62,320,113,362,2.31e-07,55.1
241,287,57,319,63,321,6.08e-06,50.4
241,310,81,319,74,313,8.56e-06,50.1
241,413,166,319,2,162,1.07e-05,48.5
241,333,116,319,117,313,2.40e-05,48.5
241,350,170,319,170,322,1.41e-04,46.2
242,242,1,100,1,100,1.57e-69,204
242,208,1,97,1,97,1.14e-64,192
242,226,3,100,2,99,4.85e-55,168
242,240,12,100,11,92,0.001,37.4
242,428,3,75,1,70,0.003,36.2
242,417,3,75,1,70,0.005,35.8
242,199,29,82,27,81,0.008,35
243,243,1,63,1,63,6.35e-42,132
244,244,1,45,1,45,3.33e-23,83.6
245,245,1,328,1,328,0.0,645
245,239,99,172,91,162,1.69e-25,107
246,246,1,94,1,94,3.76e-58,175
246,53,12,88,13,89,2.08e-06,44.3
247,247,1,404,1,404,0.0,842
247,219,4,400,5,385,1.74e-47,169
247,422,4,355,5,341,2.38e-42,155
247,211,2,403,21,395,7.62e-42,154
247,431,4,397,10,372,1.92e-39,147
247,55,1,214,1,188,2.20e-35,134
247,95,1,343,1,307,9.68e-28,115
247,194,1,343,1,308,9.97e-22,98.2
247,149,2,376,7,359,1.69e-15,79.7
247,162,2,376,7,359,1.69e-15,79.7
247,237,122,404,122,442,1.62e-07,55.8
247,232,363,404,390,430,1.25e-04,46.6
247,366,1,185,1,172,6.64e-04,44.3
247,400,1,185,1,172,6.64e-04,44.3
248,248,1,112,1,112,2.18e-76,223
248,221,1,112,1,112,4.62e-63,189
248,233,1,112,7,113,1.35e-45,145
248,212,5,112,11,126,5.94e-42,136
248,236,5,112,11,126,2.41e-41,134
248,434,5,106,10,121,1.32e-13,64.3
248,424,5,86,10,101,6.87e-12,60.1
249,249,1,150,1,150,3.25e-103,293
249,224,1,150,1,150,3.20e-69,207
249,425,1,105,1,105,2.90e-28,104
249,435,1,89,15,103,4.71e-23,91.3
249,222,1,150,1,148,3.05e-15,70.5
249,152,4,138,3,140,3.65e-10,57.4
249,173,4,138,3,140,5.96e-08,51.2
249,319,5,82,4,81,0.001,38.9
249,309,6,82,5,81,0.002,38.9
249,343,5,82,4,81,0.002,38.9
250,250,1,446,1,446,0.0,896
251,251,1,97,1,97,2.84e-63,188
252,252,1,30,1,30,2.36e-14,60.5
253,253,1,34,1,34,1.84e-17,68.6
254,254,1,46,1,46,7.38e-26,90.5
255,255,1,506,1,506,0.0,1019
256,256,1,142,1,142,2.73e-93,268
257,257,1,318,1,318,0.0,647
257,366,1,138,1,146,2.99e-06,50.8
257,400,1,138,1,146,2.99e-06,50.8
257,47,2,204,15,219,7.93e-06,49.3
257,317,1,140,28,175,1.85e-05,48.5
257,406,1,140,1,148,2.44e-05,48.1
257,357,1,131,1,140,1.86e-04,43.5
257,183,1,121,1,120,6.93e-04,43.9
257,107,1,121,1,120,7.20e-04,43.5
257,121,1,121,1,120,7.86e-04,43.5
257,136,1,121,1,120,0.001,43.1
258,258,1,393,1,393,0.0,822
258,266,15,392,1,378,0.0,717
258,437,15,392,1,378,0.0,704
259,259,1,42,1,42,3.69e-25,88.2
259,267,2,42,56,96,1.14e-18,73.6
259,438,4,42,35,73,9.82e-18,70.5
260,260,1,373,1,373,0.0,734
260,439,4,373,23,392,0.0,531
260,268,268,372,239,346,2.85e-16,81.6
261,261,1,43,1,43,1.06e-22,82.4
261,440,1,43,1,43,1.06e-22,82.4
261,269,1,43,1,43,3.72e-17,68.2
262,262,1,55,1,55,6.55e-31,103
262,270,1,55,1,55,4.10e-30,101
262,441,1,55,1,55,4.10e-30,101
263,263,1,204,1,204,2.03e-152,422
263,442,1,204,1,204,5.02e-134,376
263,271,1,204,1,204,5.62e-131,368
264,264,1,37,1,37,3.83e-19,72.8
264,272,1,37,1,37,1.14e-17,68.9
264,443,1,37,1,37,3.00e-17,68.2
265,265,1,207,1,207,8.30e-157,434
265,273,1,207,1,207,3.04e-154,427
265,444,1,207,1,207,2.51e-151,420
266,266,1,378,1,378,0.0,788
266,258,1,378,15,392,0.0,717
266,437,1,378,1,378,0.0,720
267,267,1,96,1,96,1.40e-66,196
267,438,47,96,24,73,5.05e-20,78.6
